0,000047
0,000029
0,000027
0,000027
0,000020
0,000020
0,000021
0,000021
0,000015
0,000015
0,000090
0,000015
0,000064
0,000063
0,000060
0,000056
0,000025
0,000022
0,000025
0,000023
0,000022
-0,000013
-0,000014
-0,000012
-0,000011
-0,000012
-0,000008
-0,000008
-0,000043
-0,000039
-0,000033
-0,000084
-0,000078
-0,000073
-0,000048
-0,000044
-0,000047
-0,000046
