0,0007649
0,0007623
0,0007667
0,0007687
0,0006295
0,0006312
0,0006271
0,0006265
0,0004980
0,0004978
0,0004924
0,0004724
0,0002958
0,0002911
0,0002767
0,0002637
0,0001172
0,0001034
0,0001166
0,0001063
0,0001016
-0,0000634
-0,0000681
-0,0000560
-0,0000540
-0,0000595
-0,0002806
-0,0002516
-0,0002806
-0,0002516
-0,0005224
-0,0005224
-0,0004830
-0,0004544
-0,0006787
-0,0006537
-0,0006887
-0,0006722
